,ID,Time Spent,Total Questions,Total Helps,Average Time Spent,Percentile Total Time Rank,Percentile Average Time Rank
0,2333000033,294.876,5,0,58.9752,0.724025974025974,0.799512987012987
1,2333000882,294.004,7,0,42.000571,0.685064935064935,0.21347402597402598
2,2333000955,270.09,6,0,45.015,0.31412337662337664,0.325487012987013
3,2333001552,299.063,7,0,42.723286,0.9107142857142857,0.25811688311688313
4,2333001935,284.01,6,0,47.335,0.48133116883116883,0.4212662337662338
5,2333001986,279.254,5,0,55.8508,0.4172077922077922,0.6793831168831169
6,2333002087,282.05,6,0,47.008333,0.4537337662337662,0.4017857142857143
7,2333002141,299.963,5,0,59.9926,0.9987824675324676,0.8924512987012987
8,2333002494,299.733,5,0,59.9466,0.9695616883116883,0.8818993506493507
9,2333002672,299.536,5,0,59.9072,0.9545454545454546,0.8717532467532467
10,2333002923,299.377,7,0,42.768143,0.9407467532467533,0.2621753246753247
11,2333003024,289.804,6,0,48.300667,0.5811688311688312,0.4594155844155844
12,2333003181,273.236,5,0,54.6472,0.33766233766233766,0.6525974025974026
13,2333003245,284.166,6,0,47.361,0.48457792207792205,0.4237012987012987
14,2333003695,299.747,5,1,59.9494,0.9719967532467533,0.8831168831168831
15,2333003776,119.286,3,0,39.762,0.00487012987012987,0.1525974025974026
16,2333003971,299.26,7,0,42.751429,0.9306006493506493,0.2597402597402597
17,2333004276,281.834,5,0,56.3668,0.44886363636363635,0.6956168831168831
18,2333004381,284.07,6,0,47.345,0.48214285714285715,0.42207792207792205
19,2333004578,299.067,4,0,74.76675,0.911525974025974,0.9780844155844156
20,2333004721,265.547,6,0,44.257833,0.2767857142857143,0.3003246753246753
21,2333005566,280.414,6,0,46.735667,0.4301948051948052,0.39285714285714285
22,2333005825,299.077,4,0,74.76925,0.9127435064935064,0.9788961038961039
23,2333006503,196.59,5,0,39.318,0.04707792207792208,0.14285714285714285
24,2333008034,298.91,5,0,59.782,0.8912337662337663,0.8555194805194806
25,2333008239,287.363,8,0,35.920375,0.538961038961039,0.05762987012987013
26,2333008468,267.423,6,0,44.5705,0.2913961038961039,0.31087662337662336
27,2333008484,299.906,6,0,49.984333,0.9943181818181818,0.5925324675324676
28,2333008492,250.914,5,0,50.1828,0.1939935064935065,0.5949675324675324
29,2333008565,296.693,6,0,49.448833,0.7832792207792207,0.5251623376623377
30,2333008646,299.077,6,0,49.846167,0.9127435064935064,0.5657467532467533
31,2333008719,230.307,5,0,46.0614,0.12094155844155845,0.362012987012987
32,2333008816,271.33,6,0,45.221667,0.32711038961038963,0.3327922077922078
33,2333008905,299.197,4,0,74.79925,0.9253246753246753,0.9813311688311688
34,2333009154,277.103,6,0,46.183833,0.38311688311688313,0.3652597402597403
35,2333009821,292.754,6,0,48.792333,0.6558441558441559,0.48863636363636365
36,2333010772,257.047,5,0,51.4094,0.22321428571428573,0.609577922077922
37,2333011710,249.17,5,0,49.834,0.18993506493506493,0.560064935064935
38,2333012457,285.287,5,0,57.0574,0.5068993506493507,0.713474025974026
39,2333013585,299.004,5,0,59.8008,0.900974025974026,0.859577922077922
40,2333013909,285.634,4,0,71.4085,0.5113636363636364,0.9375
41,2333014344,299.747,6,0,49.957833,0.9719967532467533,0.586038961038961
42,2333014689,259.89,5,0,51.978,0.23782467532467533,0.6176948051948052
43,2333014948,185.793,4,0,46.44825,0.0349025974025974,0.38392857142857145
44,2333015006,228.583,6,0,38.097167,0.11525974025974026,0.12256493506493507
45,2333015707,239.347,4,0,59.83675,0.1590909090909091,0.864448051948052
46,2333015880,288.017,6,0,48.002833,0.551948051948052,0.4496753246753247
47,2333016134,298.817,6,0,49.802833,0.8847402597402597,0.5560064935064936
48,2333016541,218.386,5,0,43.6772,0.08847402597402597,0.2930194805194805
49,2333016797,291.313,5,0,58.2626,0.6160714285714286,0.752435064935065
50,2333017157,277.86,7,0,39.694286,0.3965097402597403,0.15097402597402598
51,2333017327,298.14,5,0,59.628,0.8392857142857143,0.838474025974026
52,2333017424,289.78,5,0,57.956,0.5803571428571429,0.739448051948052
53,2333017483,291.78,4,0,72.945,0.627435064935065,0.950487012987013
54,2333017831,294.7,5,0,58.94,0.7155032467532467,0.7938311688311688
55,2333018331,226.277,6,0,37.712833,0.10714285714285714,0.11688311688311688
56,2333018676,292.724,5,0,58.5448,0.6542207792207793,0.765422077922078
57,2333019036,297.03,6,0,49.505,0.796672077922078,0.5316558441558441
58,2333019711,293.23,6,0,48.871667,0.6663961038961039,0.4926948051948052
59,2333019788,290.943,6,0,48.4905,0.6063311688311688,0.46915584415584416
60,2333020280,175.83,5,0,35.166,0.025162337662337664,0.04788961038961039
61,2333020476,261.617,6,0,43.602833,0.2532467532467532,0.2897727272727273
62,2333020905,294.603,5,0,58.9206,0.7069805194805194,0.7922077922077922
63,2333021014,299.617,4,0,74.90425,0.9598214285714286,0.9853896103896104
64,2333021235,292.133,5,0,58.4266,0.6396103896103896,0.7597402597402597
65,2333021260,283.743,6,0,47.2905,0.476461038961039,0.4180194805194805
66,2333021316,236.934,5,0,47.3868,0.1525974025974026,0.4253246753246753
67,2333021413,288.39,6,0,48.065,0.5551948051948052,0.4512987012987013
68,2333021766,298.49,9,0,33.165556,0.859577922077922,0.033279220779220776
69,2333021928,256.13,5,0,51.226,0.21915584415584416,0.6055194805194806
70,2333022088,286.18,6,0,47.696667,0.5170454545454546,0.4383116883116883
71,2333022100,299.89,6,0,49.981667,0.9906655844155844,0.591314935064935
72,2333023378,299.857,5,0,59.9714,0.9829545454545454,0.8871753246753247
73,2333023548,293.557,5,0,58.7114,0.6753246753246753,0.7767857142857143
74,2333023769,298.087,7,0,42.583857,0.8376623376623377,0.24512987012987014
75,2333023955,297.534,6,0,49.589,0.8133116883116883,0.5373376623376623
76,2333024218,292.374,5,0,58.4748,0.6469155844155844,0.7621753246753247
77,2333024498,258.224,5,0,51.6448,0.22727272727272727,0.612012987012987
78,2333024901,298.917,4,0,74.72925,0.8920454545454546,0.976461038961039
79,2333024994,277.86,6,0,46.31,0.3965097402597403,0.37256493506493504
80,2333025761,282.643,5,0,56.5286,0.4642857142857143,0.6988636363636364
81,2333026181,298.146,7,0,42.592286,0.8409090909090909,0.24756493506493507
82,2333026440,299.22,4,0,74.805,0.926948051948052,0.9821428571428571
83,2333026512,277.683,8,0,34.710375,0.387987012987013,0.044642857142857144
84,2333026695,284.153,5,0,56.8306,0.4837662337662338,0.7037337662337663
85,2333027047,234.537,5,0,46.9074,0.13717532467532467,0.3969155844155844
86,2333027632,291.146,8,0,36.39325,0.6107954545454546,0.06737012987012987
87,2333028558,277.817,4,0,69.45425,0.39042207792207795,0.926948051948052
88,2333028655,278.06,7,0,39.722857,0.40016233766233766,0.15178571428571427
89,2333028752,235.153,6,0,39.192167,0.14204545454545456,0.14042207792207792
90,2333028841,183.133,5,0,36.6266,0.033279220779220776,0.07305194805194805
91,2333028931,296.677,4,0,74.16925,0.7824675324675324,0.9626623376623377
92,2333029261,294.61,4,0,73.6525,0.708198051948052,0.9569805194805194
93,2333029341,294.536,5,0,58.9072,0.7045454545454546,0.7897727272727273
94,2333029350,299.034,5,0,59.8068,0.9058441558441559,0.8603896103896104
